Ref,Val,Package,PosX,PosY,Rot,Side
"R101","165K","R_0603_1608Metric",-93.400000,-107.850000,0.000000,bottom
"R102","249K","R_0603_1608Metric",-90.350000,-104.000000,0.000000,bottom
"R103","200K","R_0603_1608Metric",-90.350000,-126.550000,0.000000,bottom
"R104","150K","R_0603_1608Metric",-93.350000,-127.850000,0.000000,bottom
"R105","165K","R_0603_1608Metric",-93.350000,-132.800000,0.000000,bottom
"R106","249K","R_0603_1608Metric",-90.350000,-129.100000,0.000000,bottom
"R107","165K","R_0603_1608Metric",-93.400000,-100.150000,0.000000,bottom
"R108","150K","R_0603_1608Metric",-90.350000,-106.550000,0.000000,bottom
"R109","200K","R_0603_1608Metric",-90.350000,-98.950000,0.000000,bottom
"R110","300K","R_0603_1608Metric",-93.400000,-105.250000,0.000000,bottom
"R111","200K","R_0603_1608Metric",-104.000000,-106.000000,180.000000,bottom
"R112","165K","R_0603_1608Metric",-93.350000,-125.250000,0.000000,bottom
"R113","150K","R_0603_1608Metric",-90.350000,-131.650000,0.000000,bottom
"R114","200K","R_0603_1608Metric",-90.350000,-124.000000,0.000000,bottom
"R115","300K","R_0603_1608Metric",-93.325000,-130.350000,0.000000,bottom
"R116","200K","R_0603_1608Metric",-103.950000,-135.050000,180.000000,bottom
"R117","332K","R_0603_1608Metric",-104.000000,-104.500000,180.000000,bottom
"R118","332K","R_0603_1608Metric",-103.950000,-133.500000,180.000000,bottom
"R119","200K","R_0603_1608Metric",-90.350000,-139.100000,0.000000,bottom
"R120","150K","R_0603_1608Metric",-93.400000,-140.300000,0.000000,bottom
"R121","165K","R_0603_1608Metric",-93.400000,-145.400000,0.000000,bottom
"R122","249K","R_0603_1608Metric",-90.375000,-141.600000,0.000000,bottom
"R123","200K","R_0603_1608Metric",-90.350000,-114.600000,0.000000,bottom
"R124","150K","R_0603_1608Metric",-93.400000,-115.850000,0.000000,bottom
"R125","165K","R_0603_1608Metric",-93.400000,-120.850000,0.000000,bottom
"R126","249K","R_0603_1608Metric",-90.375000,-117.100000,0.000000,bottom
"R127","165K","R_0603_1608Metric",-93.400000,-137.750000,0.000000,bottom
"R128","150K","R_0603_1608Metric",-90.350000,-144.150000,0.000000,bottom
"R129","200K","R_0603_1608Metric",-90.350000,-136.550000,0.000000,bottom
"R130","300K","R_0603_1608Metric",-93.400000,-142.850000,0.000000,bottom
"R131","200K","R_0603_1608Metric",-103.950000,-136.600000,180.000000,bottom
"R132","165K","R_0603_1608Metric",-93.400000,-113.250000,0.000000,bottom
"R133","150K","R_0603_1608Metric",-90.350000,-119.650000,0.000000,bottom
"R134","200K","R_0603_1608Metric",-90.350000,-112.050000,0.000000,bottom
"R135","300K","R_0603_1608Metric",-93.400000,-118.350000,0.000000,bottom
"R136","200K","R_0603_1608Metric",-104.000000,-107.500000,180.000000,bottom
"R137","332K","R_0603_1608Metric",-93.450000,-135.550000,0.000000,bottom
"R138","332K","R_0603_1608Metric",-96.450000,-110.100000,180.000000,bottom
"R139","10K","R_0603_1608Metric",-99.600000,-48.000000,180.000000,bottom
"R140","10K","R_0603_1608Metric",-102.600000,-48.000000,180.000000,bottom
"R141","300K","R_0603_1608Metric",-87.400000,-58.800000,0.000000,bottom
"R142","300K","R_0603_1608Metric",-87.300000,-83.550000,0.000000,bottom
"R143","249K","R_0603_1608Metric",-90.500000,-58.150000,0.000000,bottom
"R144","249K","R_0603_1608Metric",-90.350000,-82.900000,0.000000,bottom
"R145","300K","R_0603_1608Metric",-87.300000,-71.050000,0.000000,bottom
"R146","300K","R_0603_1608Metric",-87.250000,-97.400000,0.000000,bottom
"R147","249K","R_0603_1608Metric",-90.375000,-70.350000,0.000000,bottom
"R148","249K","R_0603_1608Metric",-90.300000,-97.400000,0.000000,bottom
"R149","300K","R_0603_1608Metric",-87.400000,-109.450000,0.000000,bottom
"R150","300K","R_0603_1608Metric",-87.300000,-134.500000,0.000000,bottom
"R151","249K","R_0603_1608Metric",-90.425000,-109.450000,0.000000,bottom
"R152","249K","R_0603_1608Metric",-90.350000,-134.100000,0.000000,bottom
"R153","300K","R_0603_1608Metric",-90.350000,-146.300000,0.000000,bottom
"R154","300K","R_0603_1608Metric",-87.350000,-122.500000,0.000000,bottom
"R155","249K","R_0603_1608Metric",-93.400000,-146.950000,0.000000,bottom
"R156","249K","R_0603_1608Metric",-90.350000,-121.900000,0.000000,bottom
"RV1","50K","Potentiometer_Bourns_3224W_Vertical",-61.300000,-60.400000,90.000000,bottom
"RV2","20K","Potentiometer_Bourns_3224W_Vertical",-42.770000,-116.650000,90.000000,bottom
"RV3","20K","Potentiometer_Bourns_3224W_Vertical",-42.760000,-78.570000,90.000000,bottom
"RV4","20K","Potentiometer_Bourns_3224W_Vertical",-42.690000,-53.860000,90.000000,bottom
"RV5","20K","Potentiometer_Bourns_3224W_Vertical",-42.760000,-128.670000,90.000000,bottom
"RV6","20K","Potentiometer_Bourns_3224W_Vertical",-42.730000,-90.710000,90.000000,bottom
"RV7","20K","Potentiometer_Bourns_3224W_Vertical",-42.700000,-66.680000,90.000000,bottom
"RV8","20K","Potentiometer_Bourns_3224W_Vertical",-42.710000,-140.670000,90.000000,bottom
"RV9","20K","Potentiometer_Bourns_3224W_Vertical",-42.720000,-104.640000,90.000000,bottom
"RV10","50K","Potentiometer_Bourns_3224W_Vertical",-61.500000,-131.400000,0.000000,bottom
"RV11","50K","Potentiometer_Bourns_3224W_Vertical",-61.300000,-83.400000,90.000000,bottom
"RV13","50K","Potentiometer_Bourns_3224W_Vertical",-61.400000,-94.900000,90.000000,bottom
"RV14","50K","Potentiometer_Bourns_3224W_Vertical",-61.300000,-71.900000,90.000000,bottom
"RV15","50K","Potentiometer_Bourns_3224W_Vertical",-61.337500,-136.600000,90.000000,bottom
"RV16","50K","Potentiometer_Bourns_3224W_Vertical",-78.350000,-146.750000,-90.000000,bottom
"RV17","50K","Potentiometer_Bourns_3224W_Vertical",-61.250000,-105.700000,90.000000,bottom
"TP1","TestPoint","TestPoint_Keystone_5005-5009_Compact",-106.250000,-146.950000,180.000000,bottom
"TP2","TestPoint","TestPoint_Keystone_5005-5009_Compact",-45.230000,-146.950000,180.000000,bottom
"U1","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-53.700000,180.000000,bottom
"U2","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-102.230000,-51.610000,180.000000,bottom
"U3","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.200000,-52.800000,180.000000,bottom
"U4","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-116.000000,180.000000,bottom
"U5","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-77.500000,180.000000,bottom
"U6","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-98.700000,-64.200000,180.000000,bottom
"U7","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-116.500000,180.000000,bottom
"U8","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-77.500000,180.000000,bottom
"U9","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-98.700000,-90.560000,180.000000,bottom
"U10","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-90.000000,180.000000,bottom
"U11","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-65.000000,180.000000,bottom
"U12","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-128.480000,180.000000,bottom
"U13","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-90.000000,180.000000,bottom
"U14","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-128.480000,180.000000,bottom
"U15","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-65.000000,180.000000,bottom
"U16","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-140.980000,180.000000,bottom
"U17","CD4046","TSSOP-16_4.4x5mm_P0.65mm",-72.560000,-103.400000,180.000000,bottom
"U18","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-140.980000,180.000000,bottom
"U19","CD4017","SOIC-16_3.9x9.9mm_P1.27mm",-85.110000,-103.400000,180.000000,bottom
"U23","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.970000,-111.220000,180.000000,bottom
"U24","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.942000,-73.152000,180.000000,bottom
"U25","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.900000,-48.450000,180.000000,bottom
"U29","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.950000,-123.260000,180.000000,bottom
"U30","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.930000,-85.240000,180.000000,bottom
"U31","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.900000,-61.260000,180.000000,bottom
"U34","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.910000,-135.250000,180.000000,bottom
"U35","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.930000,-99.220000,180.000000,bottom
"U38","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-98.700000,-106.600000,180.000000,bottom
"U39","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-98.700000,-135.425000,180.000000,bottom
