Ref,Val,Package,PosX,PosY,Rot,Side
"R42","1M","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-59.650000,-102.550000,180.000000,bottom
"R43","100K","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",-59.300000,-108.900000,180.000000,bottom
"R44","10K","R_0603_1608Metric",-71.700000,-118.700000,0.000000,bottom
"R45","33K","R_0603_1608Metric",-49.300000,-110.600000,0.000000,bottom
"R46","10K","R_0603_1608Metric",-72.050000,-80.750000,0.000000,bottom
"R47","33K","R_0603_1608Metric",-49.270000,-72.520000,0.000000,bottom
"R48","10K","R_0603_1608Metric",-72.180000,-56.910000,0.000000,bottom
"R49","33K","R_0603_1608Metric",-49.360000,-47.210000,0.000000,bottom
"R50","43K","R_0603_1608Metric",-46.100000,-117.600000,-90.000000,bottom
"R51","43K","R_0603_1608Metric",-46.060000,-79.400000,-90.000000,bottom
"R52","43K","R_0603_1608Metric",-42.490000,-57.520000,180.000000,bottom
"R53","10K","R_0603_1608Metric",-71.900000,-130.750000,0.000000,bottom
"R54","33K","R_0603_1608Metric",-49.250000,-122.650000,0.000000,bottom
"R55","10K","R_0603_1608Metric",-72.100000,-92.700000,0.000000,bottom
"R56","33K","R_0603_1608Metric",-49.280000,-84.590000,0.000000,bottom
"R57","10K","R_0603_1608Metric",-72.100000,-68.800000,0.000000,bottom
"R58","33K","R_0603_1608Metric",-49.260000,-59.320000,0.000000,bottom
"R59","43K","R_0603_1608Metric",-46.050000,-129.600000,-90.000000,bottom
"R60","43K","R_0603_1608Metric",-46.050000,-91.600000,-90.000000,bottom
"R61","43K","R_0603_1608Metric",-45.974000,-67.564000,-90.000000,bottom
"R62","10K","R_0603_1608Metric",-71.750000,-142.750000,0.000000,bottom
"R63","33K","R_0603_1608Metric",-49.250000,-134.650000,0.000000,bottom
"R64","10K","R_0603_1608Metric",-72.100000,-106.700000,0.000000,bottom
"R65","33K","R_0603_1608Metric",-49.280000,-98.580000,0.000000,bottom
"R66","43K","R_0603_1608Metric",-46.000000,-141.600000,-90.000000,bottom
"R67","43K","R_0603_1608Metric",-46.050000,-105.600000,-90.000000,bottom
"R68","10K","R_0603_1608Metric",-96.900000,-112.350000,90.000000,bottom
"RV2","20K","Potentiometer_Bourns_3224W_Vertical",-42.770000,-116.650000,90.000000,bottom
"RV3","20K","Potentiometer_Bourns_3224W_Vertical",-42.760000,-78.570000,90.000000,bottom
"RV4","20K","Potentiometer_Bourns_3224W_Vertical",-42.690000,-53.860000,90.000000,bottom
"RV5","20K","Potentiometer_Bourns_3224W_Vertical",-42.760000,-128.670000,90.000000,bottom
"RV6","20K","Potentiometer_Bourns_3224W_Vertical",-42.730000,-90.710000,90.000000,bottom
"RV7","20K","Potentiometer_Bourns_3224W_Vertical",-42.700000,-66.680000,90.000000,bottom
"RV8","20K","Potentiometer_Bourns_3224W_Vertical",-42.710000,-140.670000,90.000000,bottom
"RV9","20K","Potentiometer_Bourns_3224W_Vertical",-42.720000,-104.640000,90.000000,bottom
"TP1","TestPoint","TestPoint_Keystone_5005-5009_Compact",-88.170000,-146.950000,180.000000,bottom
"TP2","TestPoint","TestPoint_Keystone_5005-5009_Compact",-53.230000,-146.950000,180.000000,bottom
"U1","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-89.250000,-53.010000,180.000000,bottom
"U2","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-90.010000,-113.500000,180.000000,bottom
"U3","MC78L05_TO92","SOT-23",-84.070000,-86.610000,0.000000,bottom
"U4","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-116.000000,180.000000,bottom
"U5","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-77.500000,180.000000,bottom
"U6","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-52.620000,180.000000,bottom
"U7","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-116.500000,180.000000,bottom
"U8","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-77.500000,180.000000,bottom
"U10","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-90.000000,180.000000,bottom
"U11","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-65.000000,180.000000,bottom
"U12","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-128.480000,180.000000,bottom
"U13","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-90.000000,180.000000,bottom
"U14","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-128.480000,180.000000,bottom
"U15","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-65.000000,180.000000,bottom
"U16","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-140.980000,180.000000,bottom
"U17","4046","TSSOP-16_4.4x5mm_P0.65mm",-65.560000,-103.400000,180.000000,bottom
"U18","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-140.980000,180.000000,bottom
"U19","4017","SOIC-16_3.9x9.9mm_P1.27mm",-78.110000,-103.400000,180.000000,bottom
"U23","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.970000,-111.220000,180.000000,bottom
"U24","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.942000,-73.152000,180.000000,bottom
"U25","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.900000,-48.450000,180.000000,bottom
"U29","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.950000,-123.260000,180.000000,bottom
"U30","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.930000,-85.240000,180.000000,bottom
"U31","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.900000,-61.260000,180.000000,bottom
"U34","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.910000,-135.250000,180.000000,bottom
"U35","TL072CP","SOIC-8_3.9x4.9mm_P1.27mm",-43.930000,-99.220000,180.000000,bottom
